Tick,BehaviourType,FuelToBuy,Price,TotalRequests,TicksToFuel,TravelDiff,PriceIntolerance
21500.0,1.0,126.0,,1.0,,9.0,1.0214670554427825
21500.0,1.0,136.0,,12.0,,129.0,0.8610701464891798
21500.0,1.0,50.0,,12.0,,239.0,1.1542052280129105
21500.0,0.0,126.0,,12.0,,211.0,0.7821283627390774
22000.0,1.0,55.0,,28.0,,13.0,1.159770886967658
22000.0,0.0,55.0,,5.0,,44.0,0.8862425846912068
22000.0,2.0,,3.1689189553615065,8.0,51.0,,
22000.0,1.0,68.0,,7.0,,137.0,1.2024189475312534
22000.0,0.0,112.0,,3.0,,139.0,1.2522676061298226
22000.0,2.0,,2.635706632641884,17.0,40.0,,
22000.0,1.0,65.0,,37.0,,197.0,1.1387531710781302
22000.0,1.0,58.0,,4.0,,31.0,0.7224686120952823
22000.0,0.0,119.0,,3.0,,47.0,1.162073857718002
22000.0,0.0,84.0,,12.0,,12.0,1.1093048026271402
22000.0,1.0,116.0,,7.0,,33.0,1.0448552720209938
22000.0,0.0,75.0,,25.0,,139.0,0.9951856341794076
22000.0,2.0,,0.4635456310068173,5.0,52.0,,
22000.0,1.0,102.0,,22.0,,77.0,0.9794740826840376
22000.0,0.0,145.0,,4.0,,57.0,0.8141879004805276
22000.0,1.0,126.0,,4.0,,9.0,1.0214670554427825
22000.0,1.0,136.0,,5.0,,129.0,0.8610701464891798
22000.0,1.0,50.0,,13.0,,239.0,1.1542052280129105
22000.0,0.0,126.0,,14.0,,211.0,0.7821283627390774
22500.0,1.0,55.0,,15.0,,13.0,1.159770886967658
22500.0,0.0,55.0,,12.0,,44.0,0.8862425846912068
22500.0,2.0,,3.1689189553615065,14.0,51.0,,
22500.0,1.0,68.0,,29.0,,137.0,1.2024189475312534
22500.0,0.0,112.0,,15.0,,139.0,1.2522676061298226
22500.0,2.0,,2.635706632641884,8.0,40.0,,
22500.0,1.0,65.0,,16.0,,197.0,1.1387531710781302
22500.0,1.0,58.0,,11.0,,31.0,0.7224686120952823
22500.0,0.0,119.0,,3.0,,47.0,1.162073857718002
22500.0,0.0,84.0,,15.0,,12.0,1.1093048026271402
22500.0,1.0,116.0,,23.0,,33.0,1.0448552720209938
22500.0,0.0,75.0,,20.0,,139.0,0.9951856341794076
22500.0,2.0,,0.4635456310068173,2.0,52.0,,
22500.0,1.0,102.0,,10.0,,77.0,0.9794740826840376
22500.0,0.0,145.0,,17.0,,57.0,0.8141879004805276
22500.0,1.0,126.0,,26.0,,9.0,1.0214670554427825
22500.0,1.0,136.0,,20.0,,129.0,0.8610701464891798
22500.0,1.0,50.0,,12.0,,239.0,1.1542052280129105
22500.0,0.0,126.0,,8.0,,211.0,0.7821283627390774
23000.0,1.0,55.0,,12.0,,13.0,1.159770886967658
23000.0,0.0,55.0,,34.0,,44.0,0.8862425846912068
23000.0,2.0,,3.1689189553615065,7.0,51.0,,
23000.0,1.0,68.0,,10.0,,137.0,1.2024189475312534
23000.0,0.0,112.0,,8.0,,139.0,1.2522676061298226
23000.0,2.0,,2.635706632641884,38.0,40.0,,
23000.0,1.0,65.0,,4.0,,197.0,1.1387531710781302
23000.0,1.0,58.0,,25.0,,31.0,0.7224686120952823
23000.0,0.0,119.0,,7.0,,47.0,1.162073857718002
23000.0,0.0,84.0,,8.0,,12.0,1.1093048026271402
23000.0,1.0,116.0,,15.0,,33.0,1.0448552720209938
23000.0,0.0,75.0,,15.0,,139.0,0.9951856341794076
23000.0,2.0,,0.4635456310068173,11.0,52.0,,
23000.0,1.0,102.0,,6.0,,77.0,0.9794740826840376
23000.0,0.0,145.0,,5.0,,57.0,0.8141879004805276
23000.0,1.0,126.0,,13.0,,9.0,1.0214670554427825
23000.0,1.0,136.0,,25.0,,129.0,0.8610701464891798
23000.0,1.0,50.0,,14.0,,239.0,1.1542052280129105
23000.0,0.0,126.0,,25.0,,211.0,0.7821283627390774
23500.0,1.0,55.0,,9.0,,13.0,1.159770886967658
23500.0,0.0,55.0,,9.0,,44.0,0.8862425846912068
23500.0,2.0,,3.1689189553615065,14.0,51.0,,
23500.0,1.0,68.0,,18.0,,137.0,1.2024189475312534
23500.0,0.0,112.0,,5.0,,139.0,1.2522676061298226
23500.0,2.0,,2.635706632641884,0.0,40.0,,
23500.0,1.0,65.0,,6.0,,197.0,1.1387531710781302
23500.0,1.0,58.0,,5.0,,31.0,0.7224686120952823
23500.0,0.0,119.0,,27.0,,47.0,1.162073857718002
23500.0,0.0,84.0,,49.0,,12.0,1.1093048026271402
23500.0,1.0,116.0,,10.0,,33.0,1.0448552720209938
23500.0,0.0,75.0,,6.0,,139.0,0.9951856341794076
23500.0,2.0,,0.4635456310068173,5.0,52.0,,
23500.0,1.0,102.0,,15.0,,77.0,0.9794740826840376
23500.0,0.0,145.0,,19.0,,57.0,0.8141879004805276
23500.0,1.0,126.0,,3.0,,9.0,1.0214670554427825
23500.0,1.0,136.0,,13.0,,129.0,0.8610701464891798
23500.0,1.0,50.0,,24.0,,239.0,1.1542052280129105
23500.0,0.0,126.0,,0.0,,211.0,0.7821283627390774
24000.0,1.0,55.0,,5.0,,13.0,1.159770886967658
24000.0,0.0,55.0,,2.0,,44.0,0.8862425846912068
24000.0,2.0,,3.1689189553615065,4.0,51.0,,
24000.0,1.0,68.0,,26.0,,137.0,1.2024189475312534
24000.0,0.0,112.0,,9.0,,139.0,1.2522676061298226
24000.0,2.0,,2.635706632641884,6.0,40.0,,
24000.0,1.0,65.0,,1.0,,197.0,1.1387531710781302
24000.0,1.0,58.0,,3.0,,31.0,0.7224686120952823
24000.0,0.0,119.0,,17.0,,47.0,1.162073857718002
24000.0,0.0,84.0,,6.0,,12.0,1.1093048026271402
24000.0,1.0,116.0,,7.0,,33.0,1.0448552720209938
24000.0,0.0,75.0,,12.0,,139.0,0.9951856341794076
24000.0,2.0,,0.4635456310068173,16.0,52.0,,
24000.0,1.0,102.0,,1.0,,77.0,0.9794740826840376
24000.0,0.0,145.0,,7.0,,57.0,0.8141879004805276
24000.0,1.0,126.0,,7.0,,9.0,1.0214670554427825
24000.0,1.0,136.0,,17.0,,129.0,0.8610701464891798
24000.0,1.0,50.0,,2.0,,239.0,1.1542052280129105
24000.0,0.0,126.0,,1.0,,211.0,0.7821283627390774
24500.0,1.0,55.0,,13.0,,13.0,1.159770886967658
24500.0,0.0,55.0,,1.0,,44.0,0.8862425846912068
24500.0,2.0,,3.1689189553615065,5.0,51.0,,
24500.0,1.0,68.0,,5.0,,137.0,1.2024189475312534
24500.0,0.0,112.0,,0.0,,139.0,1.2522676061298226
24500.0,2.0,,2.635706632641884,10.0,40.0,,
24500.0,1.0,65.0,,20.0,,197.0,1.1387531710781302
24500.0,1.0,58.0,,2.0,,31.0,0.7224686120952823
24500.0,0.0,119.0,,7.0,,47.0,1.162073857718002
24500.0,0.0,84.0,,13.0,,12.0,1.1093048026271402
24500.0,1.0,116.0,,22.0,,33.0,1.0448552720209938
24500.0,0.0,75.0,,4.0,,139.0,0.9951856341794076
24500.0,2.0,,0.4635456310068173,6.0,52.0,,
24500.0,1.0,102.0,,39.0,,77.0,0.9794740826840376
24500.0,0.0,145.0,,25.0,,57.0,0.8141879004805276
24500.0,1.0,126.0,,3.0,,9.0,1.0214670554427825
24500.0,1.0,136.0,,16.0,,129.0,0.8610701464891798
24500.0,1.0,50.0,,3.0,,239.0,1.1542052280129105
24500.0,0.0,126.0,,9.0,,211.0,0.7821283627390774
25000.0,1.0,55.0,,10.0,,13.0,1.159770886967658
25000.0,0.0,55.0,,6.0,,44.0,0.8862425846912068
25000.0,2.0,,3.1689189553615065,1.0,51.0,,
25000.0,1.0,68.0,,21.0,,137.0,1.2024189475312534
25000.0,0.0,112.0,,3.0,,139.0,1.2522676061298226
25000.0,2.0,,2.635706632641884,12.0,40.0,,
25000.0,1.0,65.0,,23.0,,197.0,1.1387531710781302
25000.0,1.0,58.0,,2.0,,31.0,0.7224686120952823
25000.0,0.0,119.0,,3.0,,47.0,1.162073857718002
25000.0,0.0,84.0,,10.0,,12.0,1.1093048026271402
25000.0,1.0,116.0,,21.0,,33.0,1.0448552720209938
25000.0,0.0,75.0,,4.0,,139.0,0.9951856341794076
25000.0,2.0,,0.4635456310068173,7.0,52.0,,
25000.0,1.0,102.0,,9.0,,77.0,0.9794740826840376
25000.0,0.0,145.0,,19.0,,57.0,0.8141879004805276
25000.0,1.0,126.0,,13.0,,9.0,1.0214670554427825
25000.0,1.0,136.0,,1.0,,129.0,0.8610701464891798
25000.0,1.0,50.0,,3.0,,239.0,1.1542052280129105
25000.0,0.0,126.0,,25.0,,211.0,0.7821283627390774
25500.0,1.0,55.0,,15.0,,13.0,1.159770886967658
25500.0,0.0,55.0,,19.0,,44.0,0.8862425846912068
25500.0,2.0,,3.1689189553615065,2.0,51.0,,
25500.0,1.0,68.0,,2.0,,137.0,1.2024189475312534
25500.0,0.0,112.0,,16.0,,139.0,1.2522676061298226
25500.0,2.0,,2.635706632641884,29.0,40.0,,
25500.0,1.0,65.0,,2.0,,197.0,1.1387531710781302
25500.0,1.0,58.0,,23.0,,31.0,0.7224686120952823
25500.0,0.0,119.0,,0.0,,47.0,1.162073857718002
25500.0,0.0,84.0,,14.0,,12.0,1.1093048026271402
25500.0,1.0,116.0,,6.0,,33.0,1.0448552720209938
25500.0,0.0,75.0,,0.0,,139.0,0.9951856341794076
25500.0,2.0,,0.4635456310068173,32.0,52.0,,
25500.0,1.0,102.0,,5.0,,77.0,0.9794740826840376
25500.0,0.0,145.0,,5.0,,57.0,0.8141879004805276
25500.0,1.0,126.0,,28.0,,9.0,1.0214670554427825
25500.0,1.0,136.0,,7.0,,129.0,0.8610701464891798
25500.0,1.0,50.0,,16.0,,239.0,1.1542052280129105
25500.0,0.0,126.0,,39.0,,211.0,0.7821283627390774
26000.0,1.0,55.0,,5.0,,13.0,1.159770886967658
26000.0,0.0,55.0,,19.0,,44.0,0.8862425846912068
26000.0,2.0,,3.1689189553615065,12.0,51.0,,
26000.0,1.0,68.0,,13.0,,137.0,1.2024189475312534
26000.0,0.0,112.0,,18.0,,139.0,1.2522676061298226
26000.0,2.0,,2.635706632641884,10.0,40.0,,
26000.0,1.0,65.0,,1.0,,197.0,1.1387531710781302
26000.0,1.0,58.0,,14.0,,31.0,0.7224686120952823
26000.0,0.0,119.0,,39.0,,47.0,1.162073857718002
26000.0,0.0,84.0,,7.0,,12.0,1.1093048026271402
26000.0,1.0,116.0,,0.0,,33.0,1.0448552720209938
26000.0,0.0,75.0,,5.0,,139.0,0.9951856341794076
26000.0,2.0,,0.4635456310068173,2.0,52.0,,
26000.0,1.0,102.0,,10.0,,77.0,0.9794740826840376
26000.0,0.0,145.0,,16.0,,57.0,0.8141879004805276
26000.0,1.0,126.0,,1.0,,9.0,1.0214670554427825
26000.0,1.0,136.0,,31.0,,129.0,0.8610701464891798
26000.0,1.0,50.0,,4.0,,239.0,1.1542052280129105
26000.0,0.0,126.0,,34.0,,211.0,0.7821283627390774
26500.0,1.0,55.0,,4.0,,13.0,1.159770886967658
26500.0,0.0,55.0,,38.0,,44.0,0.8862425846912068
26500.0,2.0,,3.1689189553615065,1.0,51.0,,
26500.0,1.0,68.0,,15.0,,137.0,1.2024189475312534
26500.0,0.0,112.0,,2.0,,139.0,1.2522676061298226
26500.0,2.0,,2.635706632641884,4.0,40.0,,
26500.0,1.0,65.0,,0.0,,197.0,1.1387531710781302
26500.0,1.0,58.0,,2.0,,31.0,0.7224686120952823
26500.0,0.0,119.0,,0.0,,47.0,1.162073857718002
26500.0,0.0,84.0,,35.0,,12.0,1.1093048026271402
26500.0,1.0,116.0,,15.0,,33.0,1.0448552720209938
26500.0,0.0,75.0,,0.0,,139.0,0.9951856341794076
26500.0,2.0,,0.4635456310068173,2.0,52.0,,
26500.0,1.0,102.0,,0.0,,77.0,0.9794740826840376
26500.0,0.0,145.0,,7.0,,57.0,0.8141879004805276
26500.0,1.0,126.0,,0.0,,9.0,1.0214670554427825
26500.0,1.0,136.0,,12.0,,129.0,0.8610701464891798
26500.0,1.0,50.0,,6.0,,239.0,1.1542052280129105
26500.0,0.0,126.0,,9.0,,211.0,0.7821283627390774
27000.0,1.0,55.0,,8.0,,13.0,1.159770886967658
27000.0,0.0,55.0,,13.0,,44.0,0.8862425846912068
27000.0,2.0,,3.1689189553615065,7.0,51.0,,
27000.0,1.0,68.0,,20.0,,137.0,1.2024189475312534
27000.0,0.0,112.0,,14.0,,139.0,1.2522676061298226
27000.0,2.0,,2.635706632641884,18.0,40.0,,
27000.0,1.0,65.0,,10.0,,197.0,1.1387531710781302
27000.0,1.0,58.0,,13.0,,31.0,0.7224686120952823
27000.0,0.0,119.0,,10.0,,47.0,1.162073857718002
27000.0,0.0,84.0,,0.0,,12.0,1.1093048026271402
27000.0,1.0,116.0,,14.0,,33.0,1.0448552720209938
27000.0,0.0,75.0,,3.0,,139.0,0.9951856341794076
27000.0,2.0,,0.4635456310068173,10.0,52.0,,
27000.0,1.0,102.0,,6.0,,77.0,0.9794740826840376
27000.0,0.0,145.0,,30.0,,57.0,0.8141879004805276
27000.0,1.0,126.0,,0.0,,9.0,1.0214670554427825
27000.0,1.0,136.0,,23.0,,129.0,0.8610701464891798
27000.0,1.0,50.0,,1.0,,239.0,1.1542052280129105
27000.0,0.0,126.0,,18.0,,211.0,0.7821283627390774
27500.0,1.0,55.0,,24.0,,13.0,1.159770886967658
27500.0,0.0,55.0,,28.0,,44.0,0.8862425846912068
27500.0,2.0,,3.1689189553615065,11.0,51.0,,
27500.0,1.0,68.0,,22.0,,137.0,1.2024189475312534
27500.0,0.0,112.0,,9.0,,139.0,1.2522676061298226
27500.0,2.0,,2.635706632641884,5.0,40.0,,
27500.0,1.0,65.0,,14.0,,197.0,1.1387531710781302
27500.0,1.0,58.0,,6.0,,31.0,0.7224686120952823
27500.0,0.0,119.0,,9.0,,47.0,1.162073857718002
27500.0,0.0,84.0,,5.0,,12.0,1.1093048026271402
27500.0,1.0,116.0,,31.0,,33.0,1.0448552720209938
27500.0,0.0,75.0,,9.0,,139.0,0.9951856341794076
27500.0,2.0,,0.4635456310068173,18.0,52.0,,
27500.0,1.0,102.0,,7.0,,77.0,0.9794740826840376
27500.0,0.0,145.0,,8.0,,57.0,0.8141879004805276
27500.0,1.0,126.0,,12.0,,9.0,1.0214670554427825
27500.0,1.0,136.0,,4.0,,129.0,0.8610701464891798
27500.0,1.0,50.0,,1.0,,239.0,1.1542052280129105
27500.0,0.0,126.0,,5.0,,211.0,0.7821283627390774
28000.0,1.0,55.0,,0.0,,13.0,1.159770886967658
28000.0,0.0,55.0,,27.0,,44.0,0.8862425846912068
28000.0,2.0,,3.1689189553615065,0.0,51.0,,
28000.0,1.0,68.0,,27.0,,137.0,1.2024189475312534
28000.0,0.0,112.0,,8.0,,139.0,1.2522676061298226
28000.0,2.0,,2.635706632641884,10.0,40.0,,
28000.0,1.0,65.0,,4.0,,197.0,1.1387531710781302
28000.0,1.0,58.0,,11.0,,31.0,0.7224686120952823
28000.0,0.0,119.0,,1.0,,47.0,1.162073857718002
28000.0,0.0,84.0,,6.0,,12.0,1.1093048026271402
28000.0,1.0,116.0,,10.0,,33.0,1.0448552720209938
28000.0,0.0,75.0,,8.0,,139.0,0.9951856341794076
28000.0,2.0,,0.4635456310068173,21.0,52.0,,
28000.0,1.0,102.0,,20.0,,77.0,0.9794740826840376
28000.0,0.0,145.0,,15.0,,57.0,0.8141879004805276
28000.0,1.0,126.0,,34.0,,9.0,1.0214670554427825
28000.0,1.0,136.0,,9.0,,129.0,0.8610701464891798
28000.0,1.0,50.0,,14.0,,239.0,1.1542052280129105
28000.0,0.0,126.0,,14.0,,211.0,0.7821283627390774
28500.0,1.0,55.0,,9.0,,13.0,1.159770886967658
28500.0,0.0,55.0,,10.0,,44.0,0.8862425846912068
28500.0,2.0,,3.1689189553615065,1.0,51.0,,
28500.0,1.0,68.0,,5.0,,137.0,1.2024189475312534
28500.0,0.0,112.0,,3.0,,139.0,1.2522676061298226
28500.0,2.0,,2.635706632641884,13.0,40.0,,
28500.0,1.0,65.0,,4.0,,197.0,1.1387531710781302
28500.0,1.0,58.0,,8.0,,31.0,0.7224686120952823
28500.0,0.0,119.0,,11.0,,47.0,1.162073857718002
28500.0,0.0,84.0,,11.0,,12.0,1.1093048026271402
28500.0,1.0,116.0,,7.0,,33.0,1.0448552720209938
28500.0,0.0,75.0,,25.0,,139.0,0.9951856341794076
28500.0,2.0,,0.4635456310068173,11.0,52.0,,
28500.0,1.0,102.0,,13.0,,77.0,0.9794740826840376
28500.0,0.0,145.0,,4.0,,57.0,0.8141879004805276
28500.0,1.0,126.0,,5.0,,9.0,1.0214670554427825
28500.0,1.0,136.0,,15.0,,129.0,0.8610701464891798
28500.0,1.0,50.0,,25.0,,239.0,1.1542052280129105
28500.0,0.0,126.0,,6.0,,211.0,0.7821283627390774
,,,,1.0,,,
500.0,1.0,113.0,,2.0,,182.0,0.9193720781652156
500.0,0.0,92.0,,2.0,,1.0,0.9930221948264724
500.0,3.0,,1.4363919690894424,32.0,18.0,,
500.0,2.0,,1.2766286097296171,10.0,39.0,,
500.0,1.0,104.0,,19.0,,24.0,1.056993492633202
500.0,2.0,,2.297148655110224,10.0,39.0,,
500.0,1.0,69.0,,5.0,,5.0,1.02021892733211
500.0,0.0,126.0,,3.0,,150.0,1.0738785412554528
500.0,1.0,148.0,,2.0,,15.0,1.0470423244424338
500.0,2.0,,1.4684470269894023,0.0,30.0,,
500.0,2.0,,0.3957976096510858,28.0,25.0,,
500.0,1.0,70.0,,8.0,,125.0,0.919179026660009
500.0,0.0,87.0,,1.0,,272.0,1.3050277560917478
500.0,3.0,,1.7318101355884343,4.0,31.0,,
500.0,2.0,,1.892776233493816,22.0,41.0,,
500.0,1.0,56.0,,6.0,,100.0,1.1820539209431022
500.0,3.0,,1.0335628683207252,1.0,15.0,,
500.0,2.0,,2.40196395486474,2.0,24.0,,
1000.0,1.0,113.0,,10.0,,182.0,0.9193720781652156
1000.0,0.0,92.0,,1.0,,1.0,0.9930221948264724
1000.0,3.0,,1.4363919690894424,8.0,18.0,,
1000.0,2.0,,1.2766286097296171,1.0,39.0,,
1000.0,1.0,104.0,,4.0,,24.0,1.056993492633202
1000.0,2.0,,2.297148655110224,21.0,39.0,,
1000.0,1.0,69.0,,5.0,,5.0,1.02021892733211
1000.0,0.0,126.0,,1.0,,150.0,1.0738785412554528
1000.0,1.0,148.0,,28.0,,15.0,1.0470423244424338
1000.0,2.0,,1.4684470269894023,5.0,30.0,,
1000.0,2.0,,0.3957976096510858,15.0,25.0,,
1000.0,1.0,70.0,,19.0,,125.0,0.919179026660009
1000.0,0.0,87.0,,11.0,,272.0,1.3050277560917478
1000.0,3.0,,1.7318101355884343,28.0,31.0,,
1000.0,2.0,,1.892776233493816,1.0,41.0,,
1000.0,1.0,56.0,,17.0,,100.0,1.1820539209431022
1000.0,3.0,,1.0335628683207252,14.0,15.0,,
1000.0,2.0,,2.40196395486474,13.0,24.0,,
1500.0,1.0,113.0,,11.0,,182.0,0.9193720781652156
1500.0,0.0,92.0,,2.0,,1.0,0.9930221948264724
1500.0,3.0,,1.4363919690894424,6.0,18.0,,
1500.0,2.0,,1.2766286097296171,11.0,39.0,,
1500.0,1.0,104.0,,21.0,,24.0,1.056993492633202
1500.0,2.0,,2.297148655110224,17.0,39.0,,
1500.0,1.0,69.0,,25.0,,5.0,1.02021892733211
1500.0,0.0,126.0,,5.0,,150.0,1.0738785412554528
1500.0,1.0,148.0,,5.0,,15.0,1.0470423244424338
1500.0,2.0,,1.4684470269894023,14.0,30.0,,
1500.0,2.0,,0.3957976096510858,18.0,25.0,,
1500.0,1.0,70.0,,0.0,,125.0,0.919179026660009
1500.0,0.0,87.0,,14.0,,272.0,1.3050277560917478
1500.0,3.0,,1.7318101355884343,15.0,31.0,,
1500.0,2.0,,1.892776233493816,11.0,41.0,,
1500.0,1.0,56.0,,17.0,,100.0,1.1820539209431022
1500.0,3.0,,1.0335628683207252,9.0,15.0,,
1500.0,2.0,,2.40196395486474,5.0,24.0,,
2000.0,1.0,113.0,,8.0,,182.0,0.9193720781652156
2000.0,0.0,92.0,,24.0,,1.0,0.9930221948264724
2000.0,3.0,,1.4363919690894424,19.0,18.0,,
2000.0,2.0,,1.2766286097296171,1.0,39.0,,
2000.0,1.0,104.0,,9.0,,24.0,1.056993492633202
2000.0,2.0,,2.297148655110224,2.0,39.0,,
2000.0,1.0,69.0,,12.0,,5.0,1.02021892733211
2000.0,0.0,126.0,,14.0,,150.0,1.0738785412554528
2000.0,1.0,148.0,,21.0,,15.0,1.0470423244424338
2000.0,2.0,,1.4684470269894023,4.0,30.0,,
2000.0,2.0,,0.3957976096510858,5.0,25.0,,
2000.0,1.0,70.0,,0.0,,125.0,0.919179026660009
2000.0,0.0,87.0,,22.0,,272.0,1.3050277560917478
2000.0,3.0,,1.7318101355884343,27.0,31.0,,
2000.0,2.0,,1.892776233493816,15.0,41.0,,
2000.0,1.0,56.0,,16.0,,100.0,1.1820539209431022
2000.0,3.0,,1.0335628683207252,3.0,15.0,,
2000.0,2.0,,2.40196395486474,11.0,24.0,,
2500.0,1.0,113.0,,12.0,,182.0,0.9193720781652156
2500.0,0.0,92.0,,19.0,,1.0,0.9930221948264724
2500.0,3.0,,1.4363919690894424,0.0,18.0,,
2500.0,2.0,,1.2766286097296171,5.0,39.0,,
2500.0,1.0,104.0,,3.0,,24.0,1.056993492633202
2500.0,2.0,,2.297148655110224,31.0,39.0,,
2500.0,1.0,69.0,,19.0,,5.0,1.02021892733211
2500.0,0.0,126.0,,29.0,,150.0,1.0738785412554528
2500.0,1.0,148.0,,9.0,,15.0,1.0470423244424338
2500.0,2.0,,1.4684470269894023,5.0,30.0,,
2500.0,2.0,,0.3957976096510858,6.0,25.0,,
2500.0,1.0,70.0,,9.0,,125.0,0.919179026660009
2500.0,0.0,87.0,,16.0,,272.0,1.3050277560917478
2500.0,3.0,,1.7318101355884343,18.0,31.0,,
2500.0,2.0,,1.892776233493816,12.0,41.0,,
2500.0,1.0,56.0,,27.0,,100.0,1.1820539209431022
2500.0,3.0,,1.0335628683207252,9.0,15.0,,
2500.0,2.0,,2.40196395486474,9.0,24.0,,
3000.0,1.0,113.0,,24.0,,182.0,0.9193720781652156
3000.0,0.0,92.0,,11.0,,1.0,0.9930221948264724
3000.0,3.0,,1.4363919690894424,0.0,18.0,,
3000.0,2.0,,1.2766286097296171,19.0,39.0,,
3000.0,1.0,104.0,,1.0,,24.0,1.056993492633202
3000.0,2.0,,2.297148655110224,7.0,39.0,,
3000.0,1.0,69.0,,1.0,,5.0,1.02021892733211
3000.0,0.0,126.0,,30.0,,150.0,1.0738785412554528
3000.0,1.0,148.0,,14.0,,15.0,1.0470423244424338
3000.0,2.0,,1.4684470269894023,5.0,30.0,,
3000.0,2.0,,0.3957976096510858,2.0,25.0,,
3000.0,1.0,70.0,,24.0,,125.0,0.919179026660009
3000.0,0.0,87.0,,13.0,,272.0,1.3050277560917478
3000.0,3.0,,1.7318101355884343,0.0,31.0,,
3000.0,2.0,,1.892776233493816,27.0,41.0,,
3000.0,1.0,56.0,,7.0,,100.0,1.1820539209431022
3000.0,3.0,,1.0335628683207252,14.0,15.0,,
3000.0,2.0,,2.40196395486474,7.0,24.0,,
3500.0,1.0,113.0,,21.0,,182.0,0.9193720781652156
3500.0,0.0,92.0,,12.0,,1.0,0.9930221948264724
3500.0,3.0,,1.4363919690894424,8.0,18.0,,
3500.0,2.0,,1.2766286097296171,12.0,39.0,,
3500.0,1.0,104.0,,0.0,,24.0,1.056993492633202
3500.0,2.0,,2.297148655110224,23.0,39.0,,
3500.0,1.0,69.0,,7.0,,5.0,1.02021892733211
3500.0,0.0,126.0,,30.0,,150.0,1.0738785412554528
3500.0,1.0,148.0,,10.0,,15.0,1.0470423244424338
3500.0,2.0,,1.4684470269894023,26.0,30.0,,
3500.0,2.0,,0.3957976096510858,4.0,25.0,,
3500.0,1.0,70.0,,11.0,,125.0,0.919179026660009
3500.0,0.0,87.0,,22.0,,272.0,1.3050277560917478
3500.0,3.0,,1.7318101355884343,7.0,31.0,,
3500.0,2.0,,1.892776233493816,6.0,41.0,,
3500.0,1.0,56.0,,3.0,,100.0,1.1820539209431022
3500.0,3.0,,1.0335628683207252,9.0,15.0,,
3500.0,2.0,,2.40196395486474,8.0,24.0,,
4000.0,1.0,113.0,,10.0,,182.0,0.9193720781652156
4000.0,0.0,92.0,,3.0,,1.0,0.9930221948264724
4000.0,3.0,,1.4363919690894424,24.0,18.0,,
4000.0,2.0,,1.2766286097296171,19.0,39.0,,
4000.0,1.0,104.0,,9.0,,24.0,1.056993492633202
4000.0,2.0,,2.297148655110224,36.0,39.0,,
4000.0,1.0,69.0,,18.0,,5.0,1.02021892733211
4000.0,0.0,126.0,,14.0,,150.0,1.0738785412554528
4000.0,1.0,148.0,,13.0,,15.0,1.0470423244424338
4000.0,2.0,,1.4684470269894023,24.0,30.0,,
4000.0,2.0,,0.3957976096510858,20.0,25.0,,
4000.0,1.0,70.0,,9.0,,125.0,0.919179026660009
4000.0,0.0,87.0,,13.0,,272.0,1.3050277560917478
4000.0,3.0,,1.7318101355884343,18.0,31.0,,
4000.0,2.0,,1.892776233493816,3.0,41.0,,
4000.0,1.0,56.0,,14.0,,100.0,1.1820539209431022
4000.0,3.0,,1.0335628683207252,21.0,15.0,,
4000.0,2.0,,2.40196395486474,2.0,24.0,,
4500.0,1.0,113.0,,29.0,,182.0,0.9193720781652156
4500.0,0.0,92.0,,6.0,,1.0,0.9930221948264724
4500.0,3.0,,1.4363919690894424,13.0,18.0,,
4500.0,2.0,,1.2766286097296171,7.0,39.0,,
4500.0,1.0,104.0,,0.0,,24.0,1.056993492633202
4500.0,2.0,,2.297148655110224,11.0,39.0,,
4500.0,1.0,69.0,,6.0,,5.0,1.02021892733211
4500.0,0.0,126.0,,35.0,,150.0,1.0738785412554528
4500.0,1.0,148.0,,2.0,,15.0,1.0470423244424338
4500.0,2.0,,1.4684470269894023,24.0,30.0,,
4500.0,2.0,,0.3957976096510858,15.0,25.0,,
4500.0,1.0,70.0,,7.0,,125.0,0.919179026660009
4500.0,0.0,87.0,,26.0,,272.0,1.3050277560917478
4500.0,3.0,,1.7318101355884343,19.0,31.0,,
4500.0,2.0,,1.892776233493816,11.0,41.0,,
4500.0,1.0,56.0,,27.0,,100.0,1.1820539209431022
4500.0,3.0,,1.0335628683207252,2.0,15.0,,
4500.0,2.0,,2.40196395486474,14.0,24.0,,
5000.0,1.0,113.0,,11.0,,182.0,0.9193720781652156
5000.0,0.0,92.0,,7.0,,1.0,0.9930221948264724
5000.0,3.0,,1.4363919690894424,8.0,18.0,,
5000.0,2.0,,1.2766286097296171,3.0,39.0,,
5000.0,1.0,104.0,,22.0,,24.0,1.056993492633202
5000.0,2.0,,2.297148655110224,8.0,39.0,,
5000.0,1.0,69.0,,6.0,,5.0,1.02021892733211
5000.0,0.0,126.0,,16.0,,150.0,1.0738785412554528
5000.0,1.0,148.0,,10.0,,15.0,1.0470423244424338
5000.0,2.0,,1.4684470269894023,10.0,30.0,,
5000.0,2.0,,0.3957976096510858,24.0,25.0,,
5000.0,1.0,70.0,,7.0,,125.0,0.919179026660009
5000.0,0.0,87.0,,28.0,,272.0,1.3050277560917478
5000.0,3.0,,1.7318101355884343,2.0,31.0,,
5000.0,2.0,,1.892776233493816,10.0,41.0,,
5000.0,1.0,56.0,,17.0,,100.0,1.1820539209431022
5000.0,3.0,,1.0335628683207252,21.0,15.0,,
5000.0,2.0,,2.40196395486474,19.0,24.0,,
5500.0,1.0,113.0,,20.0,,182.0,0.9193720781652156
